id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,tags
1813,272337,97,Coastal Carolina University,"Damonte, Taylor",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=272337&showMyProfs=true,23,67,2.4,2.8,0.01525976,"Get ready to read,EXTRA CREDIT,Tests? Not many,Would take again,Gives good feedback,Gives good feedback,Respected,Graded by few things,Tests? Not many,EXTRA CREDIT,Would take again,Get ready to read,SO MANY PAPERS,LECTURE HEAVY"
1749,1586254,94,CUNY--New York City College of Technology,"Hutchinson, Horace",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1586254&showMyProfs=true,24,72,2.8,2.8,0.15394994,"Get ready to read,Participation matters,Group projects,Tests? Not many,Would take again,Lecture heavy,Get ready to read,GRADED BY FEW THINGS,GROUP PROJECTS,SO MANY PAPERS,Inspirational,Caring,Would take again,Respected,Inspirational,Caring,Tough Grader,Caring,LECTURE HEAVY,Respected,Get ready to read,Participation matters"
234,922935,22,University of Denver,"Camillo, Angelo",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=922935&showMyProfs=true,6,100,3.2,2.8,0.29545437,"Participation matters,Clear grading criteria,Respected,Respected,Participation matters,Clear grading criteria"
598,294921,41,University of Central Florida,"Croes, Robertico",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=294921&showMyProfs=true,35,100,3.8,2.8,0.11036379,"Respected,Participation matters,Amazing lectures,Gives good feedback,Group projects,Gives good feedback,Respected,Clear grading criteria,Gives good feedback,Respected,Caring,Respected,Inspirational,Amazing lectures,Respected,Accessible outside class,Participation matters,Respected,Participation matters,Amazing lectures"
701,2067619,41,University of Central Florida,"Atzori, Roberta",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2067619&showMyProfs=true,5,100,2.8,2.8,-0.3037996,
922,720905,48,Florida International University,"Castillo, Claudia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=720905&showMyProfs=true,12,100,3,2.8,0.14810644,"Participation matters,Skip class? You won't pass.,EXTRA CREDIT,Participation matters,Skip class? You won't pass.,EXTRA CREDIT"
1073,1255338,51,Georgia State University,"Breslin, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1255338&showMyProfs=true,12,100,2.8,2.8,0.14051927,"Caring,Group projects,Amazing lectures,Clear grading criteria,Hilarious,Amazing lectures,Caring,GROUP PROJECTS"
1989,285932,122,Johnson &amp; Wales University,"VanLandingham, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=285932&showMyProfs=true,28,100,2.5,2.8,0.25717564,"Tough grader,Skip class? You won't pass.,Would take again,Tough Grader,Skip class? You won't pass.,Would take again"
337,401985,27,Rochester Institute of Technology,"Crumb, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=401985&showMyProfs=true,17,,3.2,2.8,-0.0684435,"Would take again,Gives good feedback,Lots of homework"
582,269371,41,University of Central Florida,"Wang, Youcheng",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=269371&showMyProfs=true,51,,2.8,2.8,0.18900571,
631,899059,41,University of Central Florida,"McDowall, Siriporn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=899059&showMyProfs=true,19,,1.7,2.8,0.05018413,
645,1072947,41,University of Central Florida,"Carpenter, Monica",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1072947&showMyProfs=true,15,,2.9,2.8,0.22232321,
647,1497923,41,University of Central Florida,"Lee, Ji-Eun",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1497923&showMyProfs=true,14,,3.2,2.8,0.18221352,"EXTRA CREDIT,Would take again,Participation matters,Lots of homework"
929,887465,48,Florida International University,"Darby, Percival",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=887465&showMyProfs=true,9,,3.1,2.8,0.07299876,"Tough grader,Participation matters,Tests are tough,Gives good feedback"
938,1604940,48,Florida International University,"Suh, Eunju",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1604940&showMyProfs=true,7,,3,2.8,0.19057807,"Get ready to read,Participation matters,Lots of homework,Lecture heavy"
1284,677299,64,University of Nevada--Las Vegas,"Swerdlow, .",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=677299&showMyProfs=true,21,,3.2,2.8,0.06452755,
1439,1555690,67,Indiana University of Pennsylvania,"Wang, Alex",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1555690&showMyProfs=true,7,,1,2.8,-0.1557406,"Clear grading criteria,Gives good feedback,Lots of homework,Lecture heavy,Accessible outside class,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,LECTURE HEAVY"
1515,1389629,74,Appalachian State University,"Weddell, Melissa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1389629&showMyProfs=true,6,,2.8,2.8,0.04090853,"Tough grader,Lots of homework,Accessible outside class,Tough Grader,LOTS OF HOMEWORK,ACCESSIBLE OUTSIDE CLASS"
1537,973021,76,California State Polytechnic University--Pomona,"Mao, Eddie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=973021&showMyProfs=true,7,,3.1,2.8,0.1019361,"Get ready to read,Participation matters,Clear grading criteria"
1650,669846,86,Grand Valley State University,"Sisson, Lisa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=669846&showMyProfs=true,39,,3.3,2.8,0.03425406,"Lecture heavy,Tough grader,Group projects,Lots of homework,Skip class? You won't pass.,Tough Grader,SO MANY PAPERS,LECTURE HEAVY,Tough Grader,GROUP PROJECTS,LECTURE HEAVY,Tough Grader,TEST HEAVY,LECTURE HEAVY,Tough Grader,SO MANY PAPERS,LECTURE HEAVY"
1853,533638,106,Southern Utah University,"Steed, Emmett",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=533638&showMyProfs=true,9,,2,2.8,-0.0078157,"Get ready to read,Tough grader,Participation matters,Lots of homework,Lecture heavy,Get ready to read,Lecture heavy"
2060,395647,129,Lasell University,"Labelle, Ellen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=395647&showMyProfs=true,8,,1,2.8,0.5283215,
2074,1550509,134,Eastern Michigan University,"Jogaratnum, Giri",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1550509&showMyProfs=true,6,,3,2.8,0.18427125,
1779,1403572,94,CUNY--New York City College of Technology,"Dallis, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1403572&showMyProfs=true,8,20,3.3,2.7,0.45079064,"Beware of pop quizzes,Participation matters,Tough grader,Skip class? You won't pass.,Tough Grader,BEWARE OF POP QUIZZES,Participation matters,Skip class? You won't pass.,BEWARE OF POP QUIZZES,Participation matters,BEWARE OF POP QUIZZES,BEWARE OF POP QUIZZES"
1596,2025636,80,Endicott College,"Robson, Linda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2025636&showMyProfs=true,8,29,4.3,2.7,0.1651908,"Tough grader,Skip class? You won't pass.,Lots of homework,Lecture heavy,EXTRA CREDIT,Respected,Inspirational,Tough grader,Tough Grader,Skip class? You won't pass.,LOTS OF HOMEWORK,Tough Grader,Skip class? You won't pass.,LECTURE HEAVY,ACCESSIBLE OUTSIDE CLASS,GRADED BY FEW THINGS,LECTURE HEAVY,Tough Grader,Skip class? You won't pass.,EXTRA CREDIT,Tough Grader,Skip class? You won't pass.,LOTS OF HOMEWORK,Tough Grader,Gives good feedback,LECTURE HEAVY"
1458,1754993,69,Northern Arizona University,"Mann, Darwin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1754993&showMyProfs=true,23,30,2.8,2.7,0.01777297,"Group projects,Participation matters,Tough grader,Get ready to read,EXTRA CREDIT,Get ready to read,Graded by few things,Tough grader,Test heavy,EXTRA CREDIT,Tough grader,Tough Grader,Respected,Skip class? You won't pass.,EXTRA CREDIT,GROUP PROJECTS,Participation matters,Hilarious,EXTRA CREDIT,Tough Grader,Participation matters"
239,1037425,23,Auburn University,"Ayoun, Baker",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1037425&showMyProfs=true,21,38,3.1,2.7,0.02196843,"Graded by few things,Tough grader,Skip class? You won't pass.,Clear grading criteria,Lecture heavy,Graded by few things,Skip class? You won't pass.,Graded by few things,Lecture heavy,Skip class? You won't pass.,Graded by few things,Tough grader,Graded by few things,Tough grader,Lecture heavy,Tough grader,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,GRADED BY FEW THINGS,ACCESSIBLE OUTSIDE CLASS,Clear grading criteria,GRADED BY FEW THINGS"
1533,2021292,76,California State Polytechnic University--Pomona,"Ilkay, Jasmin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2021292&showMyProfs=true,10,45,3.5,2.7,0.03752591,
408,1368058,30,University of South Carolina,"Dipietro, Robin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1368058&showMyProfs=true,7,50,4,2.7,-0.1781322,"Tough grader,Group projects,Get ready to read,Participation matters,Skip class? You won't pass.,Get ready to read,Skip class? You won't pass.,Clear grading criteria,Tough Grader,GROUP PROJECTS,LECTURE HEAVY"
1172,2132495,59,Central Michigan University,"Hussein, Nizzar",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2132495&showMyProfs=true,7,50,1.7,2.7,0.45041666,"Inspirational,Respected,Get ready to read,EXTRA CREDIT,Amazing lectures,Get ready to read,Graded by few things,Beware of pop quizzes,Respected,Inspirational,Caring,Inspirational,EXTRA CREDIT"
1697,2307633,87,San Francisco State University,"Smith, Ryan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2307633&showMyProfs=true,8,56,3.3,2.7,0.05693239,"Group projects,Tough grader,Tests are tough,Clear grading criteria,Hilarious,Inspirational,Clear grading criteria,Hilarious,Gives good feedback,Hilarious,Caring,Clear grading criteria,GROUP PROJECTS,Tough Grader,ACCESSIBLE OUTSIDE CLASS,Caring,GROUP PROJECTS,Tests are tough,GROUP PROJECTS,Tests are tough,Tough Grader,LOTS OF HOMEWORK,GROUP PROJECTS"
604,768516,41,University of Central Florida,"Hara, Tad",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=768516&showMyProfs=true,32,60,2.7,2.7,-0.1410723,"Lots of homework,Tough grader,Gives good feedback,Participation matters,Clear grading criteria,Gives good feedback,Clear grading criteria,Would take again,Tough Grader,Respected,ACCESSIBLE OUTSIDE CLASS,Gives good feedback,Clear grading criteria"
1182,1891207,60,University of North Texas,"Dubin, Elliot",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1891207&showMyProfs=true,15,67,3.9,2.7,-0.024899,"Skip class? You won't pass.,Tough grader,Group projects,Lecture heavy,Get ready to read,Get ready to read,Skip class? You won't pass.,Amazing lectures,Get ready to read,Participation matters,Skip class? You won't pass.,Skip class? You won't pass.,BEWARE OF POP QUIZZES,TEST HEAVY,Participation matters,EXTRA CREDIT,LECTURE HEAVY,Get ready to read,Skip class? You won't pass.,Tough Grader,GROUP PROJECTS"
1933,540683,111,SUNY--Plattsburgh,"Emery, Kim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=540683&showMyProfs=true,40,67,2.7,2.7,0.11203869,"Caring,Group projects,Tough grader,Participation matters,Clear grading criteria,Gives good feedback,Inspirational,Caring,Tough Grader,BEWARE OF POP QUIZZES,Caring,GRADED BY FEW THINGS,GROUP PROJECTS"
1577,859979,79,San Jose State University,"Southwell, Alice",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=859979&showMyProfs=true,20,100,2.9,2.7,-0.0114567,"Tough grader,Get ready to read,Hilarious,Tough Grader,Get ready to read,Hilarious"
146,116846,15,Syracuse University,"Johnson, Kim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=116846&showMyProfs=true,9,,2.6,2.7,0.13695,
405,1717473,30,University of South Carolina,"Mangum, Rebecca",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1717473&showMyProfs=true,10,,2.2,2.7,0.04822028,"Tough grader,Get ready to read,Amazing lectures,Would take again,Lots of homework,Tough Grader,Get ready to read,LOTS OF HOMEWORK"
538,1957150,38,University of Alabama,"Hand, Judy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1957150&showMyProfs=true,5,,2.4,2.7,0.22509577,"Tests? Not many,Would take again,Caring,Lecture heavy"
629,703906,41,University of Central Florida,"Ray, Vivian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=703906&showMyProfs=true,21,,1.9,2.7,0.22517604,"Participation matters,Skip class? You won't pass.,Respected"
681,1301420,41,University of Central Florida,"Lee, Jumyong",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1301420&showMyProfs=true,7,,2.6,2.7,0.19754376,
935,1647493,48,Florida International University,"Dalessandro, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1647493&showMyProfs=true,8,,3.8,2.7,-0.041545,
1079,908729,51,Georgia State University,"Ferreira, Raymond",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908729&showMyProfs=true,6,,2.8,2.7,0.02828266,"Get ready to read,Clear grading criteria"
1091,97463,52,Widener University,"Holt, Connie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=97463&showMyProfs=true,14,,2.4,2.7,0.0189371,
1286,629707,64,University of Nevada--Las Vegas,"Farrar, Angela",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=629707&showMyProfs=true,20,,3.7,2.7,0.0038924,
1600,99331,81,Niagara University,"Zhou, Zongqing",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=99331&showMyProfs=true,37,,2.6,2.7,0.17791674,"Lecture heavy,Participation matters,Skip class? You won't pass.,Group projects,Would take again,Tough Grader,LECTURE HEAVY,GROUP PROJECTS,LECTURE HEAVY"
1601,737928,81,Niagara University,"Davis, Dexter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=737928&showMyProfs=true,15,,4.1,2.7,0.10778008,
1911,762303,109,University of Wisconsin--Stout,"Brouwer, Lynnette",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=762303&showMyProfs=true,9,,2.8,2.7,0.04639413,
1983,285934,122,Johnson &amp; Wales University,"Faria, Fred",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=285934&showMyProfs=true,38,,3.6,2.7,0.08646259,
933,2162042,48,Florida International University,"Traynor, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2162042&showMyProfs=true,9,34,3,2.6,-0.0462277,"Tough grader,Lots of homework,Group projects,Get ready to read,Graded by few things,Tough Grader,LOTS OF HOMEWORK,Tough Grader,LOTS OF HOMEWORK,GRADED BY FEW THINGS,Get ready to read,LOTS OF HOMEWORK,TEST HEAVY,Get ready to read,LOTS OF HOMEWORK,Tough Grader,GRADED BY FEW THINGS,GROUP PROJECTS,Tough Grader,Skip class? You won't pass.,LOTS OF HOMEWORK,Tough Grader,LOTS OF HOMEWORK,GROUP PROJECTS,Tough Grader,Participation matters,GROUP PROJECTS"
1016,1784729,49,Oklahoma State University,"Curtis, Catherine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1784729&showMyProfs=true,6,34,2.8,2.6,0.18347582,
1465,2140175,69,Northern Arizona University,"Cauvin, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2140175&showMyProfs=true,9,38,3.9,2.6,0.01989751,"Participation matters,Skip class? You won't pass.,Get ready to read,Inspirational,Lots of homework,Get ready to read,Participation matters,Skip class? You won't pass.,Lots of homework,Lecture heavy,Tough grader,Lots of homework,Participation matters,Skip class? You won't pass.,Get ready to read,Skip class? You won't pass.,Tough grader,Respected,Skip class? You won't pass.,Inspirational,Get ready to read,LOTS OF HOMEWORK,Participation matters,Inspirational,ACCESSIBLE OUTSIDE CLASS"
19,1629171,7,Cornell University,"Katz, Jan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1629171&showMyProfs=true,6,50,3.2,2.6,-0.1639982,"Participation matters,Respected,Participation matters"
170,791105,16,Pennsylvania State University--University Park,"Noone, Breffni",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=791105&showMyProfs=true,11,50,4.2,2.6,0.03719965,"Tough grader,Skip class? You won't pass.,Lots of homework,Get ready to read,Lecture heavy,Tough Grader,LOTS OF HOMEWORK,LECTURE HEAVY,Skip class? You won't pass.,LOTS OF HOMEWORK,Clear grading criteria"
1164,708458,58,New Mexico State University,"Bloomquist, Darren",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=708458&showMyProfs=true,9,50,3.2,2.6,-0.0194285,"Tough grader,Get ready to read,Tests are tough,Would take again,Gives good feedback,Lots of homework,Accessible outside class,Tough grader,Gives good feedback,Respected,Get ready to read"
1768,1883676,94,CUNY--New York City College of Technology,"Shapiro, Harry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1883676&showMyProfs=true,11,50,3.9,2.6,-0.0917757,"Tough grader,Lecture heavy,Participation matters,Would take again,So many papers,ACCESSIBLE OUTSIDE CLASS,Gives good feedback,Participation matters,Would take again,Tough Grader,GRADED BY FEW THINGS"
1929,825313,110,Southern New Hampshire University,"Monk, Kimberly",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=825313&showMyProfs=true,18,58,4,2.6,-0.0967903,"Tough grader,Participation matters,Lots of homework,Beware of pop quizzes,Accessible outside class,Accessible outside class,Participation matters,Tough grader,Accessible outside class,Lots of homework,So many papers,Tough grader,Group projects,Tough grader,Lots of homework,Beware of pop quizzes,Tough grader,Participation matters,Beware of pop quizzes,Tough grader,Tough Grader,Gives good feedback,TEST HEAVY"
